bus_route_name,bus_route_link,bus_name,bus_type,departing_time,duration,reaching_time,star_rating,seat_availability,price
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),21:30,04h 15m,01:45,3,34 Seats available,500
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),21:30,04h 15m,01:45,3,28 Seats available,549
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,05h 00m,02:30,4.7,49 Seats available,2199
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,04h 30m,02:15,3.5,53 Seats available,3999
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,04h 30m,02:15,5,39 Seats available,522
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,05h 05m,02:50,4.8,32 Seats available,899
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,A/C Seater / Sleeper (2+2),21:45,05h 45m,03:30,3.8,45 Seats available,3000
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RS YADAV SMART BUS,Volvo 9600 A/C Semi Sleeper (2+2),21:45,05h 39m,03:24,4.3,45 Seats available,3000
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,TRAVELLING INDIA,Volvo A/C Semi Sleeper (2+2),22:00,05h 40m,03:40,3.4,36 Seats available,820
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:00,05h 10m,03:10,4.6,29 Seats available,1446
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 15m,06:15,4.2,37 Seats available,827
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Volvo A/C Sleeper (2+1),22:00,08h 30m,06:30,4.2,10 Seats available,824
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 20m,03:20,4.7,36 Seats available,804
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,05h 00m,03:00,3.5,35 Seats available,820
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 25m,03:25,4.8,33 Seats available,1428
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,zingbus Maxx,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:15,05h 20m,03:35,4.5,37 Seats available,820
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),22:20,04h 40m,03:00,4.5,37 Seats available,822
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Here Bus,AC Seater (2+2),22:25,04h 45m,03:10,4.1,34 Seats available,1428
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),22:30,04h 36m,03:06,3.3,37 Seats available,809
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Sleeper (2+1),22:30,06h 30m,05:00,4.2,31 Seats available,1428
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),22:30,04h 15m,02:45,3,32 Seats available,1428
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),22:30,04h 10m,02:40,3,36 Seats available,809
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Sleeper (2+1),22:30,06h 15m,04:45,4.2,27 Seats available,1428
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),22:30,05h 29m,03:59,3.9,34 Seats available,1446
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Metahills holidays,Scania A/C Semi Sleeper (2+2),22:30,04h 06m,02:36,3.3,37 Seats available,820
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),22:30,05h 15m,03:45,4.8,31 Seats available,949
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:35,05h 10m,03:45,4.3,19 Seats available,569
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:35,05h 45m,04:20,5,29 Seats available,611
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,RK Holiday,A/C Seater / Sleeper (2+2),22:35,05h 30m,04:05,3.1,28 Seats available,570
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Here Bus,Volvo AC Seater (2+2),22:50,05h 10m,04:00,4.1,39 Seats available,664
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 20m,04:20,4.5,34 Seats available,509
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),23:14,04h 42m,03:56,4.7,27 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,09h 30m,09:00,4.2,39 Seats available,509
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 30m,08:00,4.2,28 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.2,35 Seats available,500
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,Mercedes A/C Semi Sleeper (2+2),23:30,08h 15m,07:45,4.2,29 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 15m,05:45,4.2,40 Seats available,569
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,06h 30m,06:00,4.2,22 Seats available,569
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,05h 05m,04:35,4.9,33 Seats available,550
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Indo Canadian Transport Company,A/C Semi Sleeper (2+2),23:30,09h 15m,08:45,4.2,34 Seats available,509
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Bharat Benz A/C Sleeper (2+1),23:35,04h 55m,04:30,3.2,34 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Big Bus,A/C Seater / Sleeper (2+2),17:35,05h 25m,23:00,2.9,29 Seats available,618
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),18:45,07h 05m,01:50,2.3,31 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),19:00,03h 20m,22:20,2.2,40 Seats available,500
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 45m,01:15,2.1,32 Seats available,555
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SWAGATAM TOUR HOLIDAY,Volvo A/C Multi-Axle Semi Sleeper (2+2),19:30,05h 30m,01:00,2.8,28 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,04h 29m,23:59,2.7,32 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,A/C Seater (2+2),19:30,05h 15m,00:45,2.1,36 Seats available,600
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Hari Transport Company,Volvo A/C Semi Sleeper (2+2 ),19:45,06h 20m,02:05,2,28 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,SHRI BALAJII TRAVELS,Volvo A/C Semi Sleeper (2+2),20:00,05h 45m,01:45,2.8,29 Seats available,495
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Smart Airbus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,03h 40m,23:40,1.8,29 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,05h 20m,01:20,2.8,40 Seats available,569
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,06h 30m,03:00,2.1,29 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,05h 40m,02:10,2.1,4 Seats available,1499
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,05h 50m,02:50,2.7,49 Seats available,540
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),21:30,06h 35m,04:05,2.3,41 Seats available,522
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Perfect Holiday,A/C Sleeper (2+2),21:30,05h 50m,03:20,2.5,29 Seats available,675
Delhi to Chandigarh Bus,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Ashok Bus Service,A/C Seater / Sleeper (2+2),23:35,06h 10m,05:45,2.7,29 Seats available,541
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,11h 50m,02:20,3.9,39 Seats available,522
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,12h 15m,03:15,4.8,32 Seats available,599
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1024,A/C Executive (2+3),16:20,11h 55m,04:15,3.2,49 Seats available,540
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1001,A/C Executive (2+3),17:15,10h 45m,04:00,2.7,42 Seats available,522
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,10h 20m,04:00,4.3,32 Seats available,675
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,10h 40m,05:40,4.4,34 Seats available,585
Chamba (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,11h 00m,07:15,3.6,37 Seats available,500
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1151,Ordinary 3+2 Non AC Seater,14:00,08h 40m,22:40,3.9,29 Seats available,649
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,07h 10m,22:10,3.9,49 Seats available,1599
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,15:40,07h 30m,23:10,3.9,33 Seats available,584
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 911,Ordinary 3+2 Non AC Seater,16:15,07h 05m,23:20,3.9,31 Seats available,675
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 653,A/C Executive (2+3),17:05,05h 45m,22:50,3.5,31 Seats available,675
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1104,Ordinary 3+2 Non AC Seater,17:20,07h 00m,00:20,3.9,42 Seats available,569
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1109,Ordinary 3+2 Non AC Seater,17:50,06h 30m,00:20,3.3,48 Seats available,617
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 902,Himmani Deluxe 2+2 Non AC Seater,19:00,06h 25m,01:25,3.9,21 Seats available,782
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1134,Ordinary 3+2 Non AC Seater,19:00,05h 40m,00:40,4.4,29 Seats available,900
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 951,Ordinary 3+2 Non AC Seater,19:25,05h 20m,00:45,3.9,33 Seats available,500
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 904,Ordinary 3+2 Non AC Seater,19:35,05h 55m,01:30,3.9,32 Seats available,472
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 925,A/C Executive (2+3),19:55,06h 05m,02:00,3.9,37 Seats available,523
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,20:15,05h 00m,01:15,3,52 Seats available,569
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:40,05h 35m,02:15,3.9,45 Seats available,569
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,21:00,05h 30m,02:30,3.9,43 Seats available,665
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1152,Ordinary 3+2 Non AC Seater,21:30,05h 30m,03:00,3.1,31 Seats available,584
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1103,A/C Executive (2+3),21:55,05h 05m,03:00,4.6,49 Seats available,665
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,22:05,06h 10m,04:15,4,40 Seats available,500
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,HRTC - 1116,A/C Executive (2+3),22:35,05h 30m,04:05,4.7,45 Seats available,500
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),18:40,06h 30m,01:10,4.5,41 Seats available,1170
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05h 50m,01:00,4.7,29 Seats available,539
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:35,04h 20m,23:55,4.4,33 Seats available,584
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:40,05h 00m,00:40,3.6,31 Seats available,773
Kangra to Chandigarh Bus,https://www.redbus.in/bus-tickets/kangra-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:45,05h 15m,01:00,5,23 Seats available,450
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,14:00,09h 10m,23:10,3.9,21 Seats available,600
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,14:50,08h 20m,23:10,2.3,29 Seats available,1649
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 911,Ordinary 3+2 Non AC Seater,14:55,08h 25m,23:20,3.9,19 Seats available,520
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 902,Himmani Deluxe 2+2 Non AC Seater,16:30,08h 55m,01:25,3.9,46 Seats available,599
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 979,Ordinary 3+2 Non AC Seater,16:40,06h 35m,23:15,3.9,27 Seats available,500
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 925,A/C Executive (2+3),18:00,08h 00m,02:00,3.9,33 Seats available,849
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 925,A/C Executive (2+3),18:35,07h 25m,02:00,3.9,25 Seats available,697
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,06h 15m,01:15,3.9,32 Seats available,1699
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 904,Ordinary 3+2 Non AC Seater,19:00,06h 30m,01:30,3.9,39 Seats available,522
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,07h 10m,02:15,3.9,44 Seats available,699
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,05h 40m,01:15,4.3,33 Seats available,899
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,06h 55m,02:30,3.9,35 Seats available,900
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,08h 15m,04:15,3.9,20 Seats available,1699
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,06h 10m,02:15,4.9,32 Seats available,570
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,06h 15m,02:30,3.9,30 Seats available,799
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,07h 15m,04:15,4.8,35 Seats available,900
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,FlixBus,Volvo A/C Semi Sleeper (2+2),18:00,07h 10m,01:10,4.8,41 Seats available,1349
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,06h 30m,01:00,4.7,53 Seats available,1599
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:31,06h 29m,01:00,4.8,47 Seats available,1250
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,06h 15m,01:00,5,41 Seats available,1649
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,05h 50m,00:40,3.6,31 Seats available,699
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,06h 00m,01:00,4.7,31 Seats available,849
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,4.5,35 Seats available,673
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,05h 50m,00:50,3.9,29 Seats available,683
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,05h 40m,00:40,3.1,39 Seats available,664
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:00,04h 59m,23:59,3.4,41 Seats available,664
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,05h 45m,00:50,3.9,29 Seats available,673
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,05h 25m,00:55,4.8,35 Seats available,639
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,04h 29m,23:59,3.4,17 Seats available,722
Dharamshala (Himachal Pradesh) to Chandigarh Bus,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,06h 10m,01:40,5,49 Seats available,1619
